Region,Province,Area_display,Year,Price,Households,UnitsPer1k,GRDP_Const2018,Consumption_Const2018,PTI,EmploymentRate_2024_2025_avg,Flood_Index_0to1,StormSurge_Index_0to1,Landslide_Index_0to1,Price_proxy,Households_proxy,Units_proxy,GRDP_proxy,Consumption_proxy,PTI_proxy,Hazard_proxy,AvgIncome_per_HH,Nearest_Fault_Name,Fault_Distance_km,Hazard_source,Flood_Level,StormSurge_Level,Landslide_Level,Fault_Proximity_Level,Flood_Tooltip,StormSurge_Tooltip,Landslide_Tooltip,Fault_Tooltip,Flood_Tooltip_ASCII,StormSurge_Tooltip_ASCII,Landslide_Tooltip_ASCII,Fault_Tooltip_ASCII,Flood_Level_tips,Flood_Level_Num,Landslide_Level_tips,Landslide_Level_Num,StormSurge_Level_tips,StormSurge_Level_Num,Flood_Level_Simple,StormSurge_Level_Simple,Landslide_Level_Simple,Fault_Proximity_Index,Fault_Proximity_Level_Simple,AvgIncome_per_HH_city,AvgIncome_per_HH_prov,AvgIncome_per_HH_ncr,name_key,prov_key,Area_slug,City,Flood_Level_tips_ascii,StormSurge_Level_tips_ascii,Landslide_Level_tips_ascii
Region IV-A,Laguna,Santa Rosa,2026,14875142.912948811,172494.5522579522,980957.6143214658,540404918.7331289,25146.18552649876,20.0,94.22317323191902,0.6,0.2,0.2,True,True,True,True,True,True,True,454587.1928831264,Valley Fault System,1.7,City,Medium,Low,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Medium,Low,Low,0.9433333333333334,Low,454587.1928831264,454587.1928831264,572264.4606546622,santa rosa,laguna,santa-rosa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Laguna,Santa Rosa,2027,15152758.251427278,176788.76662062478,999951.5126795172,555736370.1093647,25373.69316809356,20.0,94.22317323191902,0.6,0.2,0.2,True,True,True,True,True,True,True,470157.9446778704,Valley Fault System,1.7,City,Medium,Low,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Medium,Low,Low,0.9433333333333334,Low,470157.9446778704,470157.9446778704,595712.4905153749,santa rosa,laguna,santa-rosa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Laguna,Santa Rosa,2028,15429679.790195497,181189.6806863539,1019312.2857580552,571067821.4855957,25603.259162710867,20.0,94.22317323191902,0.6,0.2,0.2,True,True,True,True,True,True,True,486262.5808055392,Valley Fault System,1.7,City,Medium,Low,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Medium,Low,Low,0.9433333333333334,Low,486262.5808055392,486262.5808055392,620121.2826497357,santa rosa,laguna,santa-rosa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Laguna,Santa Rosa,2029,15705998.963532962,185699.9405847464,1039047.002537147,586399272.8618265,25834.902133097352,20.0,94.22317323191902,0.6,0.2,0.2,True,True,True,True,True,True,True,502919.4255881309,Valley Fault System,1.7,City,Medium,Low,Low,,Flood risk — Level: Medium (index 0.60),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km — Level: Low (index 0.10),Flood risk Level: Medium (index 0.60),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 1.7 at 1.7 km Level: Low (index 0.10),"Flood: Medium (NOAH level 2/3, index 0.60)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Medium,Low,Low,0.9433333333333334,Low,502919.4255881309,502919.4255881309,645530.2034417075,santa rosa,laguna,santa-rosa,,"Flood: Medium (NOAH level 2/3, index 0.60)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2024,3880100.548240364,131609.61497386594,610934.8815100556,462181640.25071406,30243.398790217503,12.816302558809978,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,302747.26508958446,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,302747.26508958446,302747.26508958446,528100.9087916539,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2025,3945982.691454042,134741.43389470712,622242.1961616863,476890075.6281065,30314.429047606125,12.588750558493762,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,313453.0844120703,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,313453.0844120703,313453.0844120703,549739.3761964802,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2026,4011074.343180965,137947.15393922344,633756.5459152603,491598511.0054993,30385.62612809229,12.359300126486708,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,324538.9546439605,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,324538.9546439605,324538.9546439605,572264.4606546622,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2027,4075414.379218891,141228.5040963234,645481.6800818386,506306946.38288575,30456.990423479987,12.128544599157038,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,336018.41885481804,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,336018.41885481804,336018.41885481804,595712.4905153749,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2028,4139038.837234794,144587.2534563011,657421.4151123303,521015381.76027846,30528.52232649356,11.897020263672696,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,347905.50452984124,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,347905.50452984124,347905.50452984124,620121.2826497357,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region III,Nueva Ecija,Science City of Muñoz,2029,4201981.197096017,148025.21213274778,669579.6357860594,535723817.1376709,30600.222230779666,11.665211662050128,94.22317323191902,0.4,0.6,0.2,True,True,True,True,True,True,True,360214.74096060515,Philippine Fault,6.0,Province-inherited,Medium,Medium,Low,,Flood risk — Level: Medium (index 0.40),Storm-surge risk — Level: Medium (index 0.60),Landslide risk — Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km — Level: Low (index 0.03),Flood risk Level: Medium (index 0.40),Storm-surge risk Level: Medium (index 0.60),Landslide risk Level: Low (index 0.20),Nearest fault: 6.0 at 6.0 km Level: Low (index 0.03),"Flood: Medium (NOAH level 2/3, index 0.40)",0.5,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Medium (NOAH level 2/3, index 0.60)",0.5,Medium,Medium,Low,0.8,Low,360214.74096060515,360214.74096060515,645530.2034417075,science city of munoz,nueva ecija,science-city-of-mu-oz,,"Flood: Medium (NOAH level 2/3, index 0.40)","StormSurge: Medium (NOAH level 2/3, index 0.60)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2024,14317432.620023375,168545.3233438522,1172486.4280043798,436921727.98342896,21169.089981237445,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,424310.5025136582,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,424310.5025136582,424310.5025136582,528100.9087916539,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2025,14596735.979606183,172741.6111950798,1195190.926837667,450062972.0201982,21360.61524184858,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,438843.2142699474,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,438843.2142699474,438843.2142699474,549739.3761964802,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2026,14875142.912948811,177042.17521089475,1218334.0128189556,463204216.0569676,21553.8733084275,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,453874.18468508846,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,453874.18468508846,453874.18468508846,572264.4606546622,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2027,15152758.251427278,181449.60165791976,1241924.13747653,476345460.0937413,21748.879858365908,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,469420.5141603017,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,469420.5141603017,469420.5141603017,595712.4905153749,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2028,15429679.790195497,185966.5408244841,1265969.9147982833,489486704.13051057,21945.650710895028,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,485499.89058473794,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,485499.89058473794,485499.89058473794,620121.2826497357,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
Region IV-A,Cavite,Tagaytay,2029,15705998.963532962,190595.70860239607,1290480.124346886,502627948.1672799,22144.20182836916,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,502130.60953917314,Valley Fault System,3.4,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: High (index 1.00),Landslide risk — Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km — Level: Low (index 0.07),Flood risk Level: Low (index 0.20),Storm-surge risk Level: High (index 1.00),Landslide risk Level: Low (index 0.20),Nearest fault: 3.4 at 14.5 km Level: Low (index 0.07),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,0.8866666666666667,Low,502130.60953917314,502130.60953917314,645530.2034417075,tagaytay,cavite,tagaytay,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Taguig,2024,34084632.51473179,262209.96736105817,239406.31280165823,380720786.2901936,236601.1090121588,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,573485.4075662899,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,573485.4075662899,545677.0365171637,528100.9087916539,taguig,metro manila,taguig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Taguig,2025,34542368.1418079,263205.91069162486,240113.56867013915,387742364.9473362,238598.1624837792,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,596983.464646253,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,596983.464646253,568035.6702018811,549739.3761964802,taguig,metro manila,taguig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Taguig,2026,35000510.5811974,264205.63688036293,240822.91391904457,394763943.6044789,240612.07226932416,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,621444.3338209016,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,621444.3338209016,591310.4291159748,572264.4606546622,taguig,metro manila,taguig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
NCR,Metro Manila,Taguig,2027,35459119.03406117,265209.16029557615,241534.35472083755,401785522.2616234,242642.9806460661,20.0,94.22317323191902,0.2,0.2,0.2,True,True,True,True,True,True,True,646907.4654638021,Valley Fault System,0.0,City,Low,Low,Low,,Flood risk — Level: Low (index 0.20),Storm-surge risk — Level: Low (index 0.20),Landslide risk — Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km — Level: High (index 1.00),Flood risk Level: Low (index 0.20),Storm-surge risk Level: Low (index 0.20),Landslide risk Level: Low (index 0.20),Nearest fault: 0.0 at 0.0 km Level: High (index 1.00),"Flood: Low (NOAH level 1/3, index 0.20)",0.2,"Landslide: Low (NOAH level 1/3, index 0.20)",0.2,"StormSurge: Low (NOAH level 1/3, index 0.20)",0.2,Low,Low,Low,1.0,High,646907.4654638021,615538.8506800202,595712.4905153749,taguig,metro manila,taguig,,"Flood: Low (NOAH level 1/3, index 0.20)","StormSurge: Low (NOAH level 1/3, index 0.20)","Landslide: Low (NOAH level 1/3, index 0.20)"
