RDMD_ID,Region,Household Unique Sequential Number,Final Weight Based on Projection (provincial projections),Survey Month,Survey Year,Psu Number,Household Size,C09-Work Indicator,"C11 - Location of Work (Province, Municipality)"
41343,19,10517,3229.5118,12,2023,250,4,2,N/A
41344,19,10517,3229.5118,12,2023,250,4,2,N/A
41345,19,10518,1968.9124,12,2023,250,6,1,3601
41346,19,10518,3042.9396,12,2023,250,6,N/A,N/A
41347,19,10518,2808.574,12,2023,250,6,2,N/A
41348,19,10518,2808.574,12,2023,250,6,2,N/A
41349,19,10518,2808.574,12,2023,250,6,2,N/A
41350,19,10518,2326.1045,12,2023,250,6,N/A,N/A
41351,19,10519,3323.6119,12,2023,78,3,2,N/A
41352,19,10519,3297.3587,12,2023,78,3,2,N/A
41353,19,10519,2867.5777,12,2023,78,3,N/A,N/A
41354,19,10520,3323.6119,12,2023,78,5,1,3617
41355,19,10520,3106.867,12,2023,78,5,2,N/A
41356,19,10520,2867.5777,12,2023,78,5,2,N/A
41357,19,10520,2374.9722,12,2023,78,5,2,N/A
41358,19,10520,2374.9722,12,2023,78,5,N/A,N/A
41359,19,10521,3446.014,12,2023,78,5,1,3617
41360,19,10521,1755.239,12,2023,78,5,1,3617
41361,19,10521,2010.2761,12,2023,78,5,1,3617
41362,19,10521,2010.2761,12,2023,78,5,1,3617
41363,19,10521,3323.6119,12,2023,78,5,1,3617
41364,19,10522,1755.239,12,2023,78,9,1,3617
41365,19,10522,1633.6729,12,2023,78,9,2,N/A
41366,19,10522,2374.9722,12,2023,78,9,2,N/A
41367,19,10522,2867.5777,12,2023,78,9,2,N/A
41368,19,10522,2374.9722,12,2023,78,9,2,N/A
41369,19,10522,2374.9722,12,2023,78,9,2,N/A
41370,19,10522,2867.5777,12,2023,78,9,2,N/A
41371,19,10522,2867.5777,12,2023,78,9,2,N/A
41372,19,10522,2374.9722,12,2023,78,9,N/A,N/A
41373,19,10523,1755.239,12,2023,78,5,1,3617
41374,19,10523,2157.3339,12,2023,78,5,1,3617
41375,19,10523,3106.867,12,2023,78,5,1,3617
41376,19,10523,3396.5257,12,2023,78,5,1,3617
41377,19,10523,3396.5257,12,2023,78,5,2,N/A
41378,19,10524,3396.5257,12,2023,78,1,1,3617
41379,19,10525,2371.9306,12,2023,78,5,1,3617
41380,19,10525,3396.5257,12,2023,78,5,2,N/A
41381,19,10525,2374.9722,12,2023,78,5,2,N/A
41382,19,10525,2374.9722,12,2023,78,5,2,N/A
41383,19,10525,3323.6119,12,2023,78,5,2,N/A
41384,19,10526,2010.2761,12,2023,78,4,1,3617
41385,19,10526,3106.867,12,2023,78,4,1,3617
41386,19,10526,2867.5777,12,2023,78,4,2,N/A
41387,19,10526,2374.9722,12,2023,78,4,N/A,N/A
41388,19,10527,2371.9306,12,2023,78,5,1,3617
41389,19,10527,3323.6119,12,2023,78,5,1,3617
41390,19,10527,2374.9722,12,2023,78,5,2,N/A
41391,19,10527,2867.5777,12,2023,78,5,2,N/A
41392,19,10527,2374.9722,12,2023,78,5,2,N/A
41393,19,10528,2371.9306,12,2023,78,7,1,3617
41394,19,10528,2010.2761,12,2023,78,7,1,3617
41395,19,10528,3297.3587,12,2023,78,7,2,N/A
41396,19,10528,2374.9722,12,2023,78,7,2,N/A
41397,19,10528,2374.9722,12,2023,78,7,2,N/A
41398,19,10528,2374.9722,12,2023,78,7,2,N/A
41399,19,10528,2867.5777,12,2023,78,7,N/A,N/A
41400,19,10529,3106.867,12,2023,78,9,2,N/A
41401,19,10529,3323.6119,12,2023,78,9,1,3617
41402,19,10529,2374.9722,12,2023,78,9,2,N/A
41403,19,10529,2374.9722,12,2023,78,9,2,N/A
41404,19,10529,2867.5777,12,2023,78,9,2,N/A
41405,19,10529,2374.9722,12,2023,78,9,2,N/A
41406,19,10529,2374.9722,12,2023,78,9,2,N/A
41407,19,10529,2867.5777,12,2023,78,9,N/A,N/A
41408,19,10529,2867.5777,12,2023,78,9,N/A,N/A
41409,19,10530,2010.2761,12,2023,78,4,1,3617
41410,19,10530,3297.3587,12,2023,78,4,2,N/A
41411,19,10530,3297.3587,12,2023,78,4,2,N/A
41412,19,10530,2374.9722,12,2023,78,4,2,N/A
41413,19,10531,2010.2761,12,2023,78,8,1,3617
41414,19,10531,2371.9306,12,2023,78,8,2,N/A
41415,19,10531,3396.5257,12,2023,78,8,2,N/A
41416,19,10531,3297.3587,12,2023,78,8,2,N/A
41417,19,10531,2374.9722,12,2023,78,8,2,N/A
41418,19,10531,2867.5777,12,2023,78,8,2,N/A
41419,19,10531,2867.5777,12,2023,78,8,N/A,N/A
41420,19,10531,2374.9722,12,2023,78,8,N/A,N/A
41421,19,10532,3106.867,12,2023,78,5,2,N/A
41422,19,10532,3323.6119,12,2023,78,5,1,3617
41423,19,10532,2867.5777,12,2023,78,5,2,N/A
41424,19,10532,2867.5777,12,2023,78,5,N/A,N/A
41425,19,10532,2374.9722,12,2023,78,5,N/A,N/A
41426,19,10533,3323.6119,12,2023,78,4,1,3617
41427,19,10533,3106.867,12,2023,78,4,2,N/A
41428,19,10533,2867.5777,12,2023,78,4,2,N/A
41429,19,10533,2374.9722,12,2023,78,4,2,N/A
41430,19,10534,3396.5257,12,2023,78,3,1,3617
41431,19,10534,3297.3587,12,2023,78,3,2,N/A
41432,19,10534,2867.5777,12,2023,78,3,N/A,N/A
41433,19,10535,3106.867,12,2023,78,4,1,3617
41434,19,10535,2010.2761,12,2023,78,4,1,3617
41435,19,10535,2374.9722,12,2023,78,4,2,N/A
41436,19,10535,2374.9722,12,2023,78,4,2,N/A
41437,19,10536,2898.5218,12,2023,78,4,1,3617
41438,19,10536,2371.9306,12,2023,78,4,2,N/A
41439,19,10536,3297.3587,12,2023,78,4,2,N/A
41440,19,10536,3297.3587,12,2023,78,4,2,N/A
41441,19,10537,3841.8902,12,2023,78,4,2,N/A
41442,19,10537,1633.6729,12,2023,78,4,2,N/A
41443,19,10537,3396.5257,12,2023,78,4,1,3617
41444,19,10537,2867.5777,12,2023,78,4,2,N/A
41445,19,10538,3323.6119,12,2023,78,1,1,3617
41446,19,10539,2898.5218,12,2023,78,5,1,3617
41447,19,10539,2157.3339,12,2023,78,5,1,3617
41448,19,10539,3297.3587,12,2023,78,5,2,N/A
41449,19,10539,2867.5777,12,2023,78,5,2,N/A
41450,19,10539,2867.5777,12,2023,78,5,N/A,N/A
41451,19,10540,3323.6119,12,2023,78,2,1,3617
41452,19,10540,3297.3587,12,2023,78,2,2,N/A
41453,19,10541,1755.239,12,2023,78,8,1,3617
41454,19,10541,3446.014,12,2023,78,8,2,N/A
41455,19,10541,3106.867,12,2023,78,8,1,3617
41456,19,10541,3396.5257,12,2023,78,8,2,N/A
41457,19,10541,3297.3587,12,2023,78,8,2,N/A
41458,19,10541,3396.5257,12,2023,78,8,2,N/A
41459,19,10541,3396.5257,12,2023,78,8,2,N/A
41460,19,10541,2867.5777,12,2023,78,8,2,N/A
41461,19,10542,3323.6119,12,2023,78,3,1,3617
41462,19,10542,3106.867,12,2023,78,3,1,3617
41463,19,10542,2867.5777,12,2023,78,3,2,N/A
41464,19,10543,3106.867,12,2023,78,4,1,3617
41465,19,10543,1755.239,12,2023,78,4,1,3617
41466,19,10543,2374.9722,12,2023,78,4,2,N/A
41467,19,10543,2374.9722,12,2023,78,4,N/A,N/A
41468,19,10544,2010.2761,12,2023,78,5,1,3617
41469,19,10544,3106.867,12,2023,78,5,1,3617
41470,19,10544,2867.5777,12,2023,78,5,2,N/A
41471,19,10544,2867.5777,12,2023,78,5,2,N/A
41472,19,10544,2867.5777,12,2023,78,5,2,N/A
41473,19,10545,3106.867,12,2023,78,3,2,N/A
41474,19,10545,2010.2761,12,2023,78,3,1,3617
41475,19,10545,2374.9722,12,2023,78,3,N/A,N/A
41476,19,10546,3446.014,12,2023,78,5,2,N/A
41477,19,10546,1755.239,12,2023,78,5,1,3617
41478,19,10546,3297.3587,12,2023,78,5,2,N/A
41479,19,10546,3297.3587,12,2023,78,5,2,N/A
41480,19,10546,3396.5257,12,2023,78,5,2,N/A
41481,19,10547,2295.7945,12,2023,938,2,1,3623
41482,19,10547,3216.9281,12,2023,938,2,1,3623
41483,19,10548,2805.4828,12,2023,938,4,1,3623
41484,19,10548,2088.0861,12,2023,938,4,1,3623
41485,19,10548,3191.5175,12,2023,938,4,2,N/A
41486,19,10548,3287.5014,12,2023,938,4,1,3623
41487,19,10549,1945.7487,12,2023,938,5,1,3623
41488,19,10549,2295.7945,12,2023,938,5,1,3623
41489,19,10549,3287.5014,12,2023,938,5,2,N/A
41490,19,10549,2775.5319,12,2023,938,5,2,N/A
41491,19,10549,2298.7385,12,2023,938,5,2,N/A
41492,19,10550,1945.7487,12,2023,938,2,1,3623
41493,19,10550,2295.7945,12,2023,938,2,1,3623
41494,19,10551,2088.0861,12,2023,938,3,1,3623
41495,19,10551,3718.5703,12,2023,938,3,2,N/A
41496,19,10551,3287.5014,12,2023,938,3,1,3623
41497,19,10552,2805.4828,12,2023,938,3,1,3623
41498,19,10552,2088.0861,12,2023,938,3,1,3623
41499,19,10552,2298.7385,12,2023,938,3,2,N/A
41500,19,10553,2805.4828,12,2023,938,3,1,3623
41501,19,10553,2088.0861,12,2023,938,3,1,3623
41502,19,10553,2775.5319,12,2023,938,3,2,N/A
41503,19,10554,2295.7945,12,2023,938,3,1,3623
41504,19,10554,2298.7385,12,2023,938,3,2,N/A
41505,19,10554,2775.5319,12,2023,938,3,2,N/A
41506,19,10555,1581.234,12,2023,938,4,2,N/A
41507,19,10555,3287.5014,12,2023,938,4,2,N/A
41508,19,10555,3287.5014,12,2023,938,4,1,3623
41509,19,10555,2298.7385,12,2023,938,4,2,N/A
41510,19,10556,2805.4828,12,2023,938,4,1,3623
41511,19,10556,2295.7945,12,2023,938,4,1,3623
41512,19,10556,2775.5319,12,2023,938,4,2,N/A
41513,19,10556,2298.7385,12,2023,938,4,2,N/A
41514,19,10557,1698.898,12,2023,938,3,1,3623
41515,19,10557,3335.4012,12,2023,938,3,1,3623
41516,19,10557,3287.5014,12,2023,938,3,1,3623
41517,19,10558,2088.0861,12,2023,938,3,1,3623
41518,19,10558,3287.5014,12,2023,938,3,1,3623
41519,19,10558,3287.5014,12,2023,938,3,1,3623
41520,19,10559,3216.9281,12,2023,938,5,1,3623
41521,19,10559,3191.5175,12,2023,938,5,2,N/A
41522,19,10559,2298.7385,12,2023,938,5,N/A,N/A
41523,19,10559,2298.7385,12,2023,938,5,N/A,N/A
41524,19,10559,2775.5319,12,2023,938,5,N/A,N/A
41525,19,10560,3176.5725,12,2023,422,4,1,3626
41526,19,10560,3063.741,12,2023,422,4,1,5802
41527,19,10560,2863.9432,12,2023,422,4,1,3626
41528,19,10560,2189.2748,12,2023,422,4,N/A,N/A
41529,19,10561,1988.6535,12,2023,422,3,1,3626
41530,19,10561,2643.3638,12,2023,422,3,2,N/A
41531,19,10561,2189.2748,12,2023,422,3,2,N/A
41532,19,10562,1853.094,12,2023,422,5,1,3626
41533,19,10562,2186.471,12,2023,422,5,1,3626
41534,19,10562,2643.3638,12,2023,422,5,2,N/A
41535,19,10562,2643.3638,12,2023,422,5,2,N/A
41536,19,10562,2189.2748,12,2023,422,5,2,N/A
41537,19,10563,1853.094,12,2023,422,4,1,3626
41538,19,10563,2186.471,12,2023,422,4,1,3626
41539,19,10563,2643.3638,12,2023,422,4,2,N/A
41540,19,10563,2189.2748,12,2023,422,4,2,N/A
41541,19,10564,3063.741,12,2023,422,3,1,3626
41542,19,10564,2186.471,12,2023,422,3,1,3626
41543,19,10564,2189.2748,12,2023,422,3,2,N/A
41544,19,10565,1988.6535,12,2023,422,4,1,3626
41545,19,10565,2671.8884,12,2023,422,4,1,3626
41546,19,10565,3039.5405,12,2023,422,4,2,N/A
41547,19,10565,3130.9537,12,2023,422,4,2,N/A
41548,19,10566,1988.6535,12,2023,422,6,1,3626
41549,19,10566,2189.2748,12,2023,422,6,2,N/A
41550,19,10566,2189.2748,12,2023,422,6,2,N/A
41551,19,10566,2643.3638,12,2023,422,6,2,N/A
41552,19,10566,2189.2748,12,2023,422,6,2,N/A
41553,19,10566,2189.2748,12,2023,422,6,2,N/A
41554,19,10567,2186.471,12,2023,422,6,1,3626
41555,19,10567,2189.2748,12,2023,422,6,2,N/A
41556,19,10567,2643.3638,12,2023,422,6,2,N/A
41557,19,10567,2189.2748,12,2023,422,6,N/A,N/A
41558,19,10567,2643.3638,12,2023,422,6,N/A,N/A
41559,19,10567,2643.3638,12,2023,422,6,N/A,N/A
41560,19,10568,2186.471,12,2023,422,4,1,3626
41561,19,10568,2643.3638,12,2023,422,4,2,N/A
41562,19,10568,2643.3638,12,2023,422,4,2,N/A
41563,19,10568,2189.2748,12,2023,422,4,N/A,N/A
41564,19,10569,1617.9981,12,2023,422,4,2,N/A
41565,19,10569,3176.5725,12,2023,422,4,1,3626
41566,19,10569,3039.5405,12,2023,422,4,2,N/A
41567,19,10569,3039.5405,12,2023,422,4,2,N/A
41568,19,10570,1853.094,12,2023,422,4,1,3626
41569,19,10570,2863.9432,12,2023,422,4,1,3626
41570,19,10570,2643.3638,12,2023,422,4,2,N/A
41571,19,10570,2189.2748,12,2023,422,4,2,N/A
41572,19,10571,1853.094,12,2023,422,6,1,3626
41573,19,10571,2186.471,12,2023,422,6,1,3626
41574,19,10571,3039.5405,12,2023,422,6,2,N/A
41575,19,10571,2189.2748,12,2023,422,6,2,N/A
41576,19,10571,2643.3638,12,2023,422,6,2,N/A
41577,19,10571,2189.2748,12,2023,422,6,2,N/A
41578,19,10572,3063.741,12,2023,422,7,1,3626
41579,19,10572,2863.9432,12,2023,422,7,1,3626
41580,19,10572,2189.2748,12,2023,422,7,2,N/A
41581,19,10572,2189.2748,12,2023,422,7,2,N/A
41582,19,10572,2643.3638,12,2023,422,7,N/A,N/A
41583,19,10572,2189.2748,12,2023,422,7,N/A,N/A
41584,19,10572,2189.2748,12,2023,422,7,N/A,N/A
41585,19,10573,1617.9981,12,2023,422,8,1,3626
41586,19,10573,2863.9432,12,2023,422,8,1,3626
41587,19,10573,3130.9537,12,2023,422,8,2,N/A
41588,19,10573,3039.5405,12,2023,422,8,2,N/A
41589,19,10573,2189.2748,12,2023,422,8,2,N/A
41590,19,10573,2189.2748,12,2023,422,8,2,N/A
41591,19,10573,2643.3638,12,2023,422,8,2,N/A
41592,19,10573,2643.3638,12,2023,422,8,2,N/A
41593,19,10574,1853.094,12,2023,422,3,1,3626
41594,19,10574,2863.9432,12,2023,422,3,1,3626
41595,19,10574,2643.3638,12,2023,422,3,2,N/A
41596,19,10575,1916.2677,12,2023,766,3,1,3628
41597,19,10575,2261.0098,12,2023,766,3,1,3628
41598,19,10575,3143.1612,12,2023,766,3,2,N/A
41599,19,10576,1916.2677,12,2023,766,2,1,3628
41600,19,10576,2961.5776,12,2023,766,2,1,3628
41601,19,10577,1916.2677,12,2023,766,5,1,3628
41602,19,10577,2056.4485,12,2023,766,5,1,3628
41603,19,10577,3143.1612,12,2023,766,5,2,N/A
41604,19,10577,3143.1612,12,2023,766,5,2,N/A
41605,19,10577,3143.1612,12,2023,766,5,2,N/A
41606,19,10578,3168.1868,12,2023,766,6,1,3628
41607,19,10578,2961.5776,12,2023,766,6,2,N/A
41608,19,10578,2733.4785,12,2023,766,6,2,N/A
41609,19,10578,2733.4785,12,2023,766,6,2,N/A
41610,19,10578,2263.9092,12,2023,766,6,N/A,N/A
41611,19,10578,2263.9092,12,2023,766,6,N/A,N/A
41612,19,10579,3168.1868,12,2023,766,3,1,3628
41613,19,10579,2961.5776,12,2023,766,3,2,N/A
41614,19,10579,2733.4785,12,2023,766,3,N/A,N/A
41615,19,10580,3168.1868,12,2023,766,4,1,3628
41616,19,10580,2961.5776,12,2023,766,4,1,3628
41617,19,10580,2263.9092,12,2023,766,4,N/A,N/A
41618,19,10580,2733.4785,12,2023,766,4,N/A,N/A
41619,19,10581,1916.2677,12,2023,766,7,1,3628
41620,19,10581,2261.0098,12,2023,766,7,2,N/A
41621,19,10581,2733.4785,12,2023,766,7,2,N/A
41622,19,10581,2263.9092,12,2023,766,7,2,N/A
41623,19,10581,2263.9092,12,2023,766,7,2,N/A
41624,19,10581,2733.4785,12,2023,766,7,2,N/A
41625,19,10581,2733.4785,12,2023,766,7,N/A,N/A
41626,19,10582,1916.2677,12,2023,766,3,1,3628
41627,19,10582,2961.5776,12,2023,766,3,1,3628
41628,19,10582,2263.9092,12,2023,766,3,N/A,N/A
41629,19,10583,2762.9755,12,2023,766,3,1,3628
41630,19,10583,2056.4485,12,2023,766,3,1,3628
41631,19,10583,3237.6908,12,2023,766,3,1,3628
41632,19,10584,2961.5776,12,2023,766,5,1,3628
41633,19,10584,2263.9092,12,2023,766,5,2,N/A
41634,19,10584,2733.4785,12,2023,766,5,N/A,N/A
41635,19,10584,2263.9092,12,2023,766,5,N/A,N/A
41636,19,10584,2733.4785,12,2023,766,5,N/A,N/A
41637,19,10585,2762.9755,12,2023,766,4,1,3628
41638,19,10585,2056.4485,12,2023,766,4,1,3628
41639,19,10585,2733.4785,12,2023,766,4,2,N/A
41640,19,10585,2733.4785,12,2023,766,4,2,N/A
41641,19,10586,3168.1868,12,2023,766,13,1,3628
41642,19,10586,2261.0098,12,2023,766,13,2,N/A
41643,19,10586,2263.9092,12,2023,766,13,2,N/A
41644,19,10586,2263.9092,12,2023,766,13,2,N/A
41645,19,10586,2733.4785,12,2023,766,13,2,N/A
41646,19,10586,2263.9092,12,2023,766,13,2,N/A
41647,19,10586,2263.9092,12,2023,766,13,2,N/A
41648,19,10586,2733.4785,12,2023,766,13,2,N/A
41649,19,10586,2263.9092,12,2023,766,13,N/A,N/A
41650,19,10586,2733.4785,12,2023,766,13,N/A,N/A
41651,19,10586,2263.9092,12,2023,766,13,N/A,N/A
41652,19,10586,2733.4785,12,2023,766,13,N/A,N/A
41653,19,10586,2733.4785,12,2023,766,13,N/A,N/A
41654,19,10587,2762.9755,12,2023,766,6,1,3628
41655,19,10587,2056.4485,12,2023,766,6,1,3628
41656,19,10587,3237.6908,12,2023,766,6,2,N/A
41657,19,10587,2733.4785,12,2023,766,6,2,N/A
41658,19,10587,2263.9092,12,2023,766,6,2,N/A
41659,19,10587,2733.4785,12,2023,766,6,2,N/A
41660,19,10588,1620.227,12,2023,594,4,1,3630
41661,19,10588,3270.22,12,2023,594,4,1,3630
41662,19,10588,2355.4252,12,2023,594,4,N/A,N/A
41663,19,10588,2355.4252,12,2023,594,4,N/A,N/A
41664,19,10589,1620.227,12,2023,594,2,1,3630
41665,19,10589,3368.5708,12,2023,594,2,1,3630
41666,19,10590,1993.7307,12,2023,594,2,1,3630
41667,19,10590,3081.2961,12,2023,594,2,2,N/A
41668,19,10591,2874.6657,12,2023,594,5,1,3630
41669,19,10591,2352.4086,12,2023,594,5,1,3630
41670,19,10591,2843.9762,12,2023,594,5,2,N/A
41671,19,10591,2355.4252,12,2023,594,5,2,N/A
41672,19,10591,2843.9762,12,2023,594,5,2,N/A
41673,19,10592,3810.2698,12,2023,594,3,1,3630
41674,19,10592,1620.227,12,2023,594,3,1,3630
41675,19,10592,3296.2572,12,2023,594,3,1,3630
41676,19,10593,3296.2572,12,2023,594,2,1,3630
41677,19,10593,2843.9762,12,2023,594,2,2,N/A
41678,19,10594,2874.6657,12,2023,594,3,1,3630
41679,19,10594,3368.5708,12,2023,594,3,2,N/A
41680,19,10594,2139.5781,12,2023,594,3,N/A,N/A
41681,19,10595,2139.5781,12,2023,594,7,1,3630
41682,19,10595,3368.5708,12,2023,594,7,1,4305
41683,19,10595,3270.22,12,2023,594,7,1,3630
41684,19,10595,3368.5708,12,2023,594,7,2,N/A
41685,19,10595,2843.9762,12,2023,594,7,2,N/A
41686,19,10595,2355.4252,12,2023,594,7,2,N/A
41687,19,10595,2355.4252,12,2023,594,7,2,N/A
41688,19,10596,3296.2572,12,2023,594,5,1,3630
41689,19,10596,3081.2961,12,2023,594,5,1,3630
41690,19,10596,2843.9762,12,2023,594,5,2,N/A
41691,19,10596,2355.4252,12,2023,594,5,2,N/A
41692,19,10596,2843.9762,12,2023,594,5,2,N/A
41693,19,10597,2139.5781,12,2023,594,1,1,3630
41694,19,10598,1993.7307,12,2023,594,4,1,3630
41695,19,10598,2352.4086,12,2023,594,4,1,3630
41696,19,10598,2843.9762,12,2023,594,4,2,N/A
41697,19,10598,2355.4252,12,2023,594,4,2,N/A
41698,19,10599,1993.7307,12,2023,594,4,1,3630
41699,19,10599,2352.4086,12,2023,594,4,1,3630
41700,19,10599,2843.9762,12,2023,594,4,2,N/A
41701,19,10599,2843.9762,12,2023,594,4,2,N/A
41702,19,10600,2874.6657,12,2023,594,4,1,3630
41703,19,10600,2139.5781,12,2023,594,4,1,3630
41704,19,10600,3081.2961,12,2023,594,4,2,N/A
41705,19,10600,3270.22,12,2023,594,4,1,3630
41706,19,10601,1740.7926,12,2023,594,3,1,3630
41707,19,10601,3417.6518,12,2023,594,3,1,3630
41708,19,10601,3270.22,12,2023,594,3,2,N/A
41709,19,10602,1620.227,12,2023,594,3,1,3630
41710,19,10602,2352.4086,12,2023,594,3,1,3630
41711,19,10602,3270.22,12,2023,594,3,1,3630
41712,19,10603,2139.5781,12,2023,594,3,1,3630
41713,19,10603,2874.6657,12,2023,594,3,1,3630
41714,19,10603,2843.9762,12,2023,594,3,2,N/A
41715,19,10604,1993.7307,12,2023,594,1,2,N/A
41716,19,10605,1740.7926,12,2023,594,2,1,3630
41717,19,10605,3417.6518,12,2023,594,2,1,3630
41718,19,10606,2139.5781,12,2023,594,2,1,3630
41719,19,10606,3270.22,12,2023,594,2,2,N/A
41720,19,10607,1740.7926,12,2023,594,5,1,3637
41721,19,10607,2139.5781,12,2023,594,5,1,3630
41722,19,10607,3368.5708,12,2023,594,5,2,N/A
41723,19,10607,3368.5708,12,2023,594,5,2,N/A
41724,19,10607,2355.4252,12,2023,594,5,2,N/A
41725,19,10608,1740.7926,12,2023,594,5,1,3630
41726,19,10608,2352.4086,12,2023,594,5,1,3630
41727,19,10608,3270.22,12,2023,594,5,2,N/A
41728,19,10608,2843.9762,12,2023,594,5,2,N/A
41729,19,10608,2355.4252,12,2023,594,5,N/A,N/A
41730,19,10609,3296.2572,12,2023,594,2,1,3630
41731,19,10609,3081.2961,12,2023,594,2,2,N/A
41732,19,10610,2874.6657,12,2023,594,7,1,3630
41733,19,10610,2352.4086,12,2023,594,7,1,3630
41734,19,10610,3270.22,12,2023,594,7,1,3630
41735,19,10610,3270.22,12,2023,594,7,2,N/A
41736,19,10610,3368.5708,12,2023,594,7,2,N/A
41737,19,10610,3368.5708,12,2023,594,7,2,N/A
41738,19,10610,2355.4252,12,2023,594,7,2,N/A
41739,19,10611,1740.7926,12,2023,594,6,1,3630
41740,19,10611,2139.5781,12,2023,594,6,1,3630
41741,19,10611,2843.9762,12,2023,594,6,2,N/A
41742,19,10611,2355.4252,12,2023,594,6,2,N/A
41743,19,10611,2355.4252,12,2023,594,6,2,N/A
41744,19,10611,2843.9762,12,2023,594,6,2,N/A
41745,19,10612,1993.7307,12,2023,594,4,1,3630
41746,19,10612,2352.4086,12,2023,594,4,1,3630
41747,19,10612,3270.22,12,2023,594,4,2,N/A
41748,19,10612,3270.22,12,2023,594,4,2,N/A
41749,19,10613,1740.7926,12,2023,594,4,1,3630
41750,19,10613,2139.5781,12,2023,594,4,1,3630
41751,19,10613,3368.5708,12,2023,594,4,2,N/A
41752,19,10613,2843.9762,12,2023,594,4,2,N/A
41753,19,10614,1620.227,12,2023,594,3,1,3630
41754,19,10614,3368.5708,12,2023,594,3,2,N/A
41755,19,10614,3296.2572,12,2023,594,3,2,N/A
41756,19,10615,1993.7307,12,2023,594,4,1,3630
41757,19,10615,3081.2961,12,2023,594,4,N/A,N/A
41758,19,10615,2843.9762,12,2023,594,4,2,N/A
41759,19,10615,2843.9762,12,2023,594,4,2,N/A
41760,19,10616,3296.2572,12,2023,594,4,1,3630
41761,19,10616,3081.2961,12,2023,594,4,1,3630
41762,19,10616,2843.9762,12,2023,594,4,2,N/A
41763,19,10616,2355.4252,12,2023,594,4,N/A,N/A
41764,19,10617,3810.2698,12,2023,594,3,1,3630
41765,19,10617,2352.4086,12,2023,594,3,1,3630
41766,19,10617,3368.5708,12,2023,594,3,2,N/A
41767,19,10618,1740.7926,12,2023,594,2,1,3630
41768,19,10618,1620.227,12,2023,594,2,2,N/A
41769,19,10619,1549.4974,12,2023,170,2,1,6601
41770,19,10619,1906.8703,12,2023,170,2,1,6602
41771,19,10620,2543.9213,12,2023,170,3,1,6601
41772,19,10620,2158.1259,12,2023,170,3,2,N/A
41773,19,10620,4140.9888,12,2023,170,3,2,N/A
41774,19,10621,1480.02,12,2023,170,5,1,6601
41775,19,10621,2158.1259,12,2023,170,5,1,6601
41776,19,10621,2312.0929,12,2023,170,5,1,6601
41777,19,10621,4140.9888,12,2023,170,5,2,N/A
41778,19,10621,3130.641,12,2023,170,5,2,N/A
41779,19,10622,1906.8703,12,2023,170,3,1,6601
41780,19,10622,1703.2211,12,2023,170,3,2,N/A
41781,19,10622,4140.9888,12,2023,170,3,N/A,N/A
41782,19,10623,1480.02,12,2023,170,6,1,6601
41783,19,10623,1549.4974,12,2023,170,6,1,6601
41784,19,10623,1703.2211,12,2023,170,6,1,6601
41785,19,10623,1906.8703,12,2023,170,6,1,6601
41786,19,10623,1906.8703,12,2023,170,6,1,6601
41787,19,10623,3130.641,12,2023,170,6,2,N/A
41788,19,10624,2543.9213,12,2023,170,4,1,6616
41789,19,10624,2158.1259,12,2023,170,4,1,6616
41790,19,10624,1703.2211,12,2023,170,4,1,6616
41791,19,10624,3130.641,12,2023,170,4,2,N/A
41792,19,10625,1116.6437,12,2023,170,6,1,6601
41793,19,10625,1547.7407,12,2023,170,6,1,6601
41794,19,10625,2212.0255,12,2023,170,6,2,N/A
41795,19,10625,1703.2211,12,2023,170,6,2,N/A
41796,19,10625,3130.641,12,2023,170,6,2,N/A
41797,19,10625,4140.9888,12,2023,170,6,2,N/A
41798,19,10626,2312.0929,12,2023,170,3,1,6601
41799,19,10626,2212.0255,12,2023,170,3,2,N/A
41800,19,10626,4140.9888,12,2023,170,3,N/A,N/A
41801,19,10627,2312.0929,12,2023,170,3,1,6601
41802,19,10627,2212.0255,12,2023,170,3,1,6605
41803,19,10627,3130.641,12,2023,170,3,2,N/A
41804,19,10628,2110.2504,12,2023,170,3,1,6601
41805,19,10628,1736.2207,12,2023,170,3,1,6601
41806,19,10628,2212.0255,12,2023,170,3,1,6601
41807,19,10629,2312.0929,12,2023,170,3,1,6601
41808,19,10629,1703.2211,12,2023,170,3,2,N/A
41809,19,10629,3130.641,12,2023,170,3,N/A,N/A
41810,19,10630,2312.0929,12,2023,170,5,1,6601
41811,19,10630,2212.0255,12,2023,170,5,1,6601
41812,19,10630,3130.641,12,2023,170,5,2,N/A
41813,19,10630,3130.641,12,2023,170,5,2,N/A
41814,19,10630,3130.641,12,2023,170,5,N/A,N/A
41815,19,10631,1480.02,12,2023,170,5,1,6616
41816,19,10631,1549.4974,12,2023,170,5,1,6616
41817,19,10631,2212.0255,12,2023,170,5,1,6616
41818,19,10631,2312.0929,12,2023,170,5,1,6616
41819,19,10631,1703.2211,12,2023,170,5,2,N/A
41820,19,10632,1736.2207,12,2023,170,1,1,6601
41821,19,10633,2312.0929,12,2023,170,3,1,6601
41822,19,10633,1703.2211,12,2023,170,3,2,N/A
41823,19,10633,4140.9888,12,2023,170,3,N/A,N/A
41824,19,10634,2652.696,12,2023,396,4,1,6607
41825,19,10634,1615.7519,12,2023,396,4,1,6607
41826,19,10634,4318.052,12,2023,396,4,2,N/A
41827,19,10634,4318.052,12,2023,396,4,2,N/A
